ID_x,HWSD2_SMU_ID,NSC_MU_SOURCE1,NSC_MU_SOURCE2,WISE30s_SMU_ID_x,HWSD1_SMU_ID_x,COVERAGE_x,SEQUENCE,SHARE_x,NSC,WRB_PHASES_x,WRB4_x,WRB2_x,FAO90_x,ROOT_DEPTH_x,PHASE1_x,PHASE2_x,ROOTS_x,IL_x,SWR,DRAINAGE_x,AWC_x,ADD_PROP_x,LAYER,TOPDEP,BOTDEP,COARSE,SAND,SILT,CLAY,TEXTURE_USDA_x,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,ID_y,WISE30s_SMU_ID_y,HWSD1_SMU_ID_y,COVERAGE_y,SHARE_y,WRB4_y,WRB_PHASES_y,WRB2_y,WRB2_CODE,FAO90_y,KOPPEN,TEXTURE_USDA_y,REF_BULK_DENSITY,BULK_DENSITY,DRAINAGE_y,ROOT_DEPTH_y,AWC_y,PHASE1_y,PHASE2_y,ROOTS_y,IL_y,ADD_PROP_y
43724,31825,,,WD30031825,31825,3,1,65,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D4,60,80,22,64,21,15,11.0,M,1.4299999475479126,1.6299999952316284,0.34700000286102295,8.399999618530273,0.3499999940395355,11.0,8,44,38.0,38.0,100,0,7,51.900001525878906,2.0,2,43670,WD30031825,31825,3,65,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43726,31828,,,WD30031828,31828,3,1,70,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D4,60,80,22,64,21,15,11.0,M,1.4299999475479126,1.6299999952316284,0.34700000286102295,8.399999618530273,0.3499999940395355,11.0,8,44,38.0,38.0,100,0,7,51.900001525878906,2.0,2,43672,WD30031828,31828,3,70,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43733,31878,,,WD30031878,31878,3,1,50,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D4,60,80,22,64,21,15,11.0,M,1.4299999475479126,1.6299999952316284,0.34700000286102295,8.399999618530273,0.3499999940395355,11.0,8,44,38.0,38.0,100,0,7,51.900001525878906,2.0,2,43679,WD30031878,31878,3,50,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43740,31810,,,WD30031810,31810,3,1,70,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D5,80,100,22,65,20,15,11.0,C,1.5399999618530273,1.6299999952316284,0.27300000190734863,8.5,0.33000001311302185,11.0,8,33,37.0,37.0,100,0,12,47.70000076293945,2.700000047683716,2,43668,WD30031810,31810,3,70,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43742,31825,,,WD30031825,31825,3,1,65,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D5,80,100,22,65,20,15,11.0,C,1.5399999618530273,1.6299999952316284,0.27300000190734863,8.5,0.33000001311302185,11.0,8,33,37.0,37.0,100,0,12,47.70000076293945,2.700000047683716,2,43670,WD30031825,31825,3,65,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43744,31828,,,WD30031828,31828,3,1,70,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D5,80,100,22,65,20,15,11.0,C,1.5399999618530273,1.6299999952316284,0.27300000190734863,8.5,0.33000001311302185,11.0,8,33,37.0,37.0,100,0,12,47.70000076293945,2.700000047683716,2,43672,WD30031828,31828,3,70,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43751,31878,,,WD30031878,31878,3,1,50,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D5,80,100,22,65,20,15,11.0,C,1.5399999618530273,1.6299999952316284,0.27300000190734863,8.5,0.33000001311302185,11.0,8,33,37.0,37.0,100,0,12,47.70000076293945,2.700000047683716,2,43679,WD30031878,31878,3,50,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43758,31810,,,WD30031810,31810,3,1,70,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D6,100,150,32,63,21,16,11.0,M,1.5199999809265137,1.649999976158142,0.19500000774860382,8.600000381469727,0.27000001072883606,9.0,8,47,37.0,37.0,99,0,15,43.70000076293945,3.299999952316284,2,43668,WD30031810,31810,3,70,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43760,31825,,,WD30031825,31825,3,1,65,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D6,100,150,32,63,21,16,11.0,M,1.5199999809265137,1.649999976158142,0.19500000774860382,8.600000381469727,0.27000001072883606,9.0,8,47,37.0,37.0,99,0,15,43.70000076293945,3.299999952316284,2,43670,WD30031825,31825,3,65,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43762,31828,,,WD30031828,31828,3,1,70,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D6,100,150,32,63,21,16,11.0,M,1.5199999809265137,1.649999976158142,0.19500000774860382,8.600000381469727,0.27000001072883606,9.0,8,47,37.0,37.0,99,0,15,43.70000076293945,3.299999952316284,2,43672,WD30031828,31828,3,70,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43769,31878,,,WD30031878,31878,3,1,50,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D6,100,150,32,63,21,16,11.0,M,1.5199999809265137,1.649999976158142,0.19500000774860382,8.600000381469727,0.27000001072883606,9.0,8,47,37.0,37.0,99,0,15,43.70000076293945,3.299999952316284,2,43679,WD30031878,31878,3,50,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43776,31810,,,WD30031810,31810,3,1,70,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D7,150,200,25,55,26,19,11.0,M,1.6399999856948853,1.7000000476837158,0.10499999672174454,8.699999809265137,0.2800000011920929,5.0,9,40,38.0,38.0,98,0,21,42.20000076293945,2.799999952316284,2,43668,WD30031810,31810,3,70,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43778,31825,,,WD30031825,31825,3,1,65,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D7,150,200,25,55,26,19,11.0,M,1.6399999856948853,1.7000000476837158,0.10499999672174454,8.699999809265137,0.2800000011920929,5.0,9,40,38.0,38.0,98,0,21,42.20000076293945,2.799999952316284,2,43670,WD30031825,31825,3,65,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43780,31828,,,WD30031828,31828,3,1,70,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D7,150,200,25,55,26,19,11.0,M,1.6399999856948853,1.7000000476837158,0.10499999672174454,8.699999809265137,0.2800000011920929,5.0,9,40,38.0,38.0,98,0,21,42.20000076293945,2.799999952316284,2,43672,WD30031828,31828,3,70,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
43787,31878,,,WD30031878,31878,3,1,50,,CLpt,CLpt,CL,CLp,,,,,,,MW,,0.0,D7,150,200,25,55,26,19,11.0,M,1.6399999856948853,1.7000000476837158,0.10499999672174454,8.699999809265137,0.2800000011920929,5.0,9,40,38.0,38.0,98,0,21,42.20000076293945,2.799999952316284,2,43679,WD30031878,31878,3,50,CLpt,CLpt,CL,7,CLp,C,9.0,1.7699999809265137,1.4199999570846558,MW,1,129,,,,,0.0
44250,31869,,,WD20031869,31869,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44250,WD20031869,31869,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44253,31867,,,WD20031867,31867,3,3,20,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,36082,WD20031867,31867,3,50,CLha,CLha,CL,7,CLh,B,9.0,1.6799999475479126,1.4500000476837158,MW,1,150,,,,,0.0
44254,31914,,,WD20031914,31914,3,2,30,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,41998,WD20031914,31914,3,70,CLpt,CLpt,CL,7,CLp,B,11.0,1.6699999570846558,1.440000057220459,MW,1,101,,,,,0.0
44255,31857,,,WD20031857,31857,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44255,WD20031857,31857,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44256,31893,,,WD20031893,31893,3,1,50,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44256,WD20031893,31893,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44257,31851,,,WD20031851,31851,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44257,WD20031851,31851,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44258,31837,,,WD20031837,31837,3,3,25,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,150665,WD20031837,31837,3,50,LPrz,LPrz,LP,18,LPk,B,9.0,1.7799999713897705,1.2899999618530273,I,3,27,,,,,0.0
44259,31977,,,WD20031977,31977,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44259,WD20031977,31977,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44260,31853,,,WD20031853,31853,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44260,WD20031853,31853,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44261,31899,,,WD20031899,31899,3,1,50,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44261,WD20031899,31899,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44262,31855,,,WD20031855,31855,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44262,WD20031855,31855,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44263,31916,,,WD20031916,31916,3,1,70,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44263,WD20031916,31916,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44264,31900,,,WD20031900,31900,3,1,65,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44264,WD20031900,31900,3,65,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44265,31889,,,WD20031889,31889,3,1,50,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44265,WD20031889,31889,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44266,31854,,,WD20031854,31854,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44266,WD20031854,31854,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44268,31887,,,WD20031887,31887,3,1,80,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44268,WD20031887,31887,3,80,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44269,31905,,,WD20031905,31905,3,2,40,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,150647,WD20031905,31905,3,60,LPrz,LPrz,LP,18,LPk,B,9.0,1.7799999713897705,1.2899999618530273,I,3,27,,,,,0.0
44270,31881,,,WD20031881,31881,3,2,30,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,150640,WD20031881,31881,3,50,LPrz,LPrz,LP,18,LPk,B,9.0,1.7799999713897705,1.2899999618530273,I,3,27,,,,,0.0
44271,31915,,,WD20031915,31915,3,3,10,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,252968,WD20031915,31915,3,60,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
44272,31901,,,WD20031901,31901,3,1,70,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44272,WD20031901,31901,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44273,31904,,,WD20031904,31904,3,1,50,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44273,WD20031904,31904,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44274,31920,,,WD20031920,31920,3,1,50,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44274,WD20031920,31920,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44275,31856,,,WD20031856,31856,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44275,WD20031856,31856,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44276,31871,,,WD20031871,31871,3,1,50,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44276,WD20031871,31871,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44277,31921,,,WD20031921,31921,3,1,100,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44277,WD20031921,31921,3,100,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44279,31903,,,WD20031903,31903,3,3,25,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,252945,WD20031903,31903,3,50,RGca,RGca,RG,26,RGc,B,11.0,1.6200000047683716,1.4199999570846558,MW,1,149,,,,,0.0
44280,31902,,,WD20031902,31902,3,1,50,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44280,WD20031902,31902,3,50,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44281,31846,,,WD20031846,31846,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44281,WD20031846,31846,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44282,31910,,,WD20031910,31910,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,3.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44282,WD20031910,31910,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,3.0
44283,31897,,,WD20031897,31897,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44283,WD20031897,31897,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44284,31922,,,WD20031922,31922,3,3,30,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,41996,WD20031922,31922,3,40,CLpt,CLpt,CL,7,CLp,B,11.0,1.6699999570846558,1.440000057220459,MW,1,101,,,,,0.0
44285,31906,,,WD20031906,31906,3,2,40,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,86522,WD20031906,31906,3,60,FLeu,FLeu,FL,10,FLe,B,11.0,1.690000057220459,1.5,MW,1,142,,,,,0.0
44286,31969,,,WD20031969,31969,3,2,20,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,42016,WD20031969,31969,3,80,CLpt,CLpt,CL,7,CLp,B,11.0,1.6699999570846558,1.440000057220459,MW,1,101,,,,,0.0
44287,31847,,,WD20031847,31847,3,1,60,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44287,WD20031847,31847,3,60,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44288,31898,,,WD20031898,31898,3,1,70,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44288,WD20031898,31898,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
44289,31933,,,WD20031933,31933,3,2,40,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,150629,WD20031933,31933,3,60,LPrz,LPrz,LP,18,LPk,B,9.0,1.7799999713897705,1.2899999618530273,I,3,27,,,,,0.0
44290,31864,,,WD20031864,31864,3,2,20,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,150658,WD20031864,31864,3,80,LPrz,LPrz,LP,18,LPk,B,9.0,1.7799999713897705,1.2899999618530273,I,3,27,,,,,0.0
44291,31944,,,WD20031944,31944,3,1,70,,CMca,CMca,CM,CMc,1.0,,,,,,MW,173.0,0.0,D1,0,20,4,43,37,20,9.0,M,1.4600000381469727,1.7100000381469727,0.7269999980926514,8.199999809265137,1.0099999904632568,9.0,16,72,36.0,36.0,100,0,3,8.399999618530273,2.200000047683716,1,44291,WD20031944,31944,3,70,CMca,CMca,CM,8,CMc,B,9.0,1.7100000381469727,1.4600000381469727,MW,1,173,,,,,0.0
